thread_id,customer_query,brand_resolution,intent,brand,turn_count
TH-112811,"5 Times a day my phone says “no sim” &amp; I have to restart it to make it go away, do I need a new phone [link]",Hello. We are here to help. How long has this been occurring? Have their been any recent changes to your device? What is your iOS version?,general_inquiry,AppleSupport,2
TH-112813,"hi you guys, can you finally fix the problem with battery drain on iphone 6? thx",Battery life is important and we'd like to help if you're having problems with it. Which iOS version do you see in Settings &gt; General &gt; About? Let us know in DM. [link],hardware_repair,AppleSupport,2
TH-112815,"what’s going on with the camera roll?! Something is wrong since the latest iOS update. No all photos, I have approx 200 old photos before my latest photos. Not happy! #appleissues #iosissues","We know your photos are important, so let's meet in DM to check this out with you. Tell us some details, such as which device you use and the exact version of iOS, and which country you're in, and we'll take it from there. [link]",technical_issue,AppleSupport,2
TH-82021,My iPhone keeps on going out of storage even though I've deleted 15 apps. Come on Tim.,We'd like to help. Please DM us which iPhone model and iOS version you have and we'll get started. [link],technical_issue,AppleSupport,2
TH-112818,Mr. Robot won’t load on Apple TV. Getting an endless spinner. Everything else (all other shows and apps) loads fine. Tried restarting and our wifi is working fine. Can you help?,Our Apple TV support can assist with this. Please reach out to them here: [link],technical_issue,AppleSupport,2
TH-112820,"Dear , I just killed myself at the gym today because I wanted the turkey award...and for some reason I’m not getting credit for my run. #confused Thoughts? Signed, Thirsty for the recognition",Here's a guide to help you make sure you get achievements: [link],general_inquiry,AppleSupport,2
TH-112822,Do you not have an email I could contact? I'm not really able to make a call with no phone..,"We can certainly understand your situation, though for security reasons a call is required. You may need to borrow a phone if possible to call in. You can even schedule a callback at you convenience using the link from before. Still have questions? DM us: [link]",general_inquiry,AppleSupport,2
TH-112824,My phone got stolen but i can't change my apple id password because of the 2 step verification that requires my phone! Do you have a uk based email that i can contact about this?,"We'd like to help any way we can over Twitter. The first steps to take would be here: [link] As you're unable to change your Apple ID password, we recommend reaching out to our Apple ID group using this link: [link]",account_access,AppleSupport,2
TH-112827,Thank you for not trying to solve my problem and thank you for the high morals of your customer service staff at your company and for not caring for your customers I decided now to go to the Samsung store and see there products!,We'd be happy to see what can be done about your issue. DM us detail and we'll go from there. [link],general_inquiry,AppleSupport,2
TH-112830,"my iCloud account was just locked down, &amp; I had to unlock it with my 2 factor code and then change my password. Was it a hacking attempt...?","Thanks for reaching out to us. We have an article that can help ensure your Apple ID is secure: [link] If you continue seeing any strange behavior, reach out to our Apple ID experts here: [link]",account_access,AppleSupport,2
TH-112832,Question - I need to transfer my AppleCare to a new device. Can I do that online?,"We aren't able to do that through Twitter, but you can start that process online. Check out the steps for that here: [link]",hardware_repair,AppleSupport,2
TH-112834,"PLEASE fix the symbols that replace actual letters. What is with you people? All that money and you can’t type a letter eye. &lt;—You see what was done there.... All that money, all that payroll, for inept people who don’t deserve it. Great job you’re doing there Timmy boy. [link]",There's an update out now that fixes this issue. Make sure you have a recent backup and update to 11.1.2,billing_refund,AppleSupport,2
TH-112836,And its running on the latest update of iOS. I can't make calls only receive them. Im getting notifications but i can't open them.,Thanks for those details. What happens when you try to open notifications? Have you tried a restart? You can do that by following the steps here: [link] let us know the results in DM. [link],technical_issue,AppleSupport,2
TH-112839,So my phone just randomly stopped working,"We're here to help. What specifically is going on with your phone? Additionally, if you can access it, what version of iOS are you running under Settings &gt; General &gt; About?",general_inquiry,AppleSupport,2
TH-112841,"received email that seems fraudulent. Says my ID used in Mexico. Have not been in Mex. My computer is ""suspicious"" of the link to unlock. Need help but it's getting late in UK. Help?",Great question! It's probably fraudulent and we'd love to see it. Take a look at this article for how to tell and where to forward to us: [link],general_inquiry,AppleSupport,2
TH-112843,"A few days ago, but I’ll text for now (good excuse).","We'd be happy to take a closer look into what's going on. To continue, just DM us which iOS version you're currently using on your iPhone and we'll start from there. [link]",general_inquiry,AppleSupport,2
TH-112846,"Thank you for following up. I spoke with live chat support, and the device needs to be brought in. Thanks for the response.",You're welcome. We'll be here to help if you have questions in the future.,general_inquiry,AppleSupport,2
TH-112844,"Grandma just told me is having problems. My iPhone 7 can’t make calls, so grandma is on to something.",We'd like to see if we can't get your iPhone working fully. When did this start happening?,general_inquiry,AppleSupport,2
TH-112849,It just started today. I have the most up to date version of iOS.,Understood. Let's move to DM and we'll gather some more information. [link],technical_issue,AppleSupport,2
TH-112850,I swear my iPhone camera is acting up. It now looks like it has some type of dark/grainy filter no matter which app I open camera in. #iphoneX #help 📱,"We're here for you! When did the camera issue first start? If you can also let us know which iOS version is currently installed, we'll do our best to assist.",technical_issue,AppleSupport,2
TH-112856,"Hey 11.2.1 is killing my battery- big time. iPhone 6s+ I used to make it to 3 pm and still have 80%. I’m below 40 already (3:15). And no, I don’t use the app.",Thanks for contacting us. We know how important battery life is. We'd be happy to help in any way we can. Let's meet in DM to troubleshoot together. [link],hardware_repair,AppleSupport,2
TH-112858,I HAVE NO PATIENCE FOR THIS IPHONE AND RESETTING MY PASSWORD 100 TIMES TODAY. And the camera freezes too 😡,Hi. We want you to be able to use your iPhone without any issues. You're in the right place for help. DM us and tell us which version of iOS you're running. You can find the exact version under Settings &gt; General &gt; About. [link],account_access,AppleSupport,2
TH-112860,"When I call the 1-800 My iPhone, the recording states “Due to the holiday, we’re offering limited product support. You will need an extended hours agreement.”","We can definitely understand the confusion. We at this channel can help resolve your issue. Due to the holiday our phone support is closed for the day. If you would like to work with us, hit the DM link and we'll get started. [link]",general_inquiry,AppleSupport,2
TH-112861,"Hey, just curious, do people have to pay for support now when calling in?","Thanks for reaching out. No, you do not have to pay for support if you call in.",general_inquiry,AppleSupport,2
TH-112864,Completely unhelpful. It had nothing to do with saying “hey Siri“,"The first section that says 'If Siri isn't available, or doesn't understand or respond to questions', there are some steps you can take for this issue. Have you already tried them?",general_inquiry,AppleSupport,2
TH-112867,I’ll have time in a few minutes. I’ll give it another look and try those. Thank you,"Great, thanks.",general_inquiry,AppleSupport,2
TH-112865,is there anything that I can do to make your voice to text smarter? I just tried three times to comment and say “taunting call“ I was dictating slowly and clearly I got three different versions of this: Tonton car. Is there anything I can do to train my phone?,That's a great question and we're here to help. Here's a great article you can check out for this: [link],general_inquiry,AppleSupport,2
TH-112870,I hate I delete like all my videos and apps and it still says my storage is full xxxx,"Having the storage space you need is our goal. So we can get started looking into this, could you join us in DM and let us know which device you're seeing this with? [link]",technical_issue,AppleSupport,2
TH-112873,"So guys, any plans for a new update? cause this 11.1.2 just drain my batery with no reason. I cant put my phone on charger 3x per day. Come on","We know having your iPhone battery performing at its best is important. Let’s look into what’s happening. Please send us a DM telling us which iPhone we’re working with, when you first noticed the change in battery life, and any troubleshooting steps you’ve tried. [link]",technical_issue,AppleSupport,2
TH-112876,DEVOLVA MINHA BATERIA MALDITA,"Since our Twitter support is available in English, get help at [link] or join [link]",general_inquiry,AppleSupport,2
TH-112881,"I want to trade in an iPhone for another one of the same model with larger storage capacity, will I have to buy another","Hello! We'll be happy to point you in the right direction to get that question answered. Options vary by location, which country are you currently in?",general_inquiry,AppleSupport,2
TH-112885,MY PHONE WONT FUCKING GO OFF HEADPHONE MODE thoughts?,We're here to help. When did this start happening? When you have headphones in do they work normally?,general_inquiry,AppleSupport,2
TH-112887,Has anyone had AT&amp;T show up on iOS 11 like this as a carrier? [link],We'd be glad to assist with this. Which region is the iPhone set to? Which device model and iOS version? Let us know in DM. [link],technical_issue,AppleSupport,2
TH-112889,I don't have access to the security questions or emails so I'm too scared to update my phone but it keeps dying on 100%? Help? [link],Hey there! We’d be happy to help. Send us a DM so we can look into it together: [link],account_access,AppleSupport,2
TH-112891,my phone went from 62% to 13% 🙄,"Great battery life on your iPhone is our goal. So we can take a closer look at this, could you let us know which version of iOS you are using and how long you've seen this in DM? You can check that at Settings &gt; General &gt; About. [link]",general_inquiry,AppleSupport,2
TH-112893,"If you attempt to add an item to your bag, i.e. iPhone, iPad etc - it comes up with this! [link]",That can appear when the Store is being updated. U.S.A. Thanksgiving weekend is a typically large shopping period and the Store is being changed ahead of this. Please check again later or contact local Sales Advisors here: [link],general_inquiry,AppleSupport,2
TH-112894,How comes the UK website is down?,Hey there! We aren't seeing any issues with the website on our end. What happens when you try to access [link],general_inquiry,AppleSupport,2
TH-112897,", trade-in phone is due but my new phone hasn’t delivered. Help!",We'd be happy to point you in the right direction! Reach out to our Sales Team for further assistance with that here: [link],general_inquiry,AppleSupport,2
TH-112899,"Hello A friend of mine has trouble. He paid for a Swiss National Anthem file, sung by Red Army Choir: (Russian famous choir) and iTunes deleted the file from the library &amp; iCloud. How it is possible? cc",Hey there! Thanks for reaching out to us about this. Shoot us a DM so we can get you pointed in the right direction. [link],general_inquiry,AppleSupport,2
TH-112901,why can i not download my pictures??? [link],We'd like to help you with your photos. Do you have iCloud Photo Library enabled? Let us know in DM: [link],general_inquiry,AppleSupport,2
TH-112903,-iPhone X Drops -New update comes out *Downloads* Now my iphone got 99 problems and dies in 3 minutes #ThankfulForYou,"We know how important your battery life is, so we'd be happy to look into what's going on with you. To start, can you let us know which device and iOS version you're using?",technical_issue,AppleSupport,2
TH-112905,#iphone5s I want to go back to iOS 10. How? Battery draining can’t withstand 12hrs.,We want to be sure you get the most out of your battery life. Send us a DM so we can help you further. [link],hardware_repair,AppleSupport,2
TH-112907,I was just on SnapChat and my battery went EXACTLY from 79% then in a SPLIT SECOND it drops to 11% and shuts off DEAD. I would like to know why this hasn’t been fixed with the already several updates of iOS 11 having been released?,Thanks for reaching out. We're here to help. DM us so we can look into this further with you. [link],hardware_repair,AppleSupport,2
TH-112909,I thought y’all fixed this shit why does the damn A keep popping up,Hey there! This issue was addressed in a recent update. Let's have you backup and update and see if that resolves the issue. Check out this link if you need help with the backup: [link] DM us if you're still having issues: [link],general_inquiry,AppleSupport,2
TH-112911,"I promise that I did the workouts to finish the Thanksgiving day challenge. Yet, no badge. Does have any ideas? [link]",We want to be sure you get the badge you earned. What country do you live in? DM us and let us know. [link],general_inquiry,AppleSupport,2
TH-114457,My brand new iPhone X won’t connect to ANY of my devices over bluetooth.,We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. [link],technical_issue,AppleSupport,2
TH-114459,A recent upgrade to iOS 11.1.2 has made my phone so so slow . I hate it. It’s so laggy now,You've come to the right place for help. We can definitely look into this with you. Send us a DM and we'll go from there. [link],technical_issue,AppleSupport,2
TH-114465,i tried putting it in some rice - no help,"We're here for you. Thank you for showing us that screenshot, we can see that your apps are out of alignment. Send us a DM with details about when it started. We'll work together there. [link]",general_inquiry,AppleSupport,2
TH-114468,"My iPhone 8plus is showing issues(hanging and slowdown) while multitasking,from the past two hours, restarted 2 times. IOS11 is the worst ever!","We’d like to understand more about this. DM us some details of how you restarted, which exact version of iOS you're using, and which country you're in, and we'll get going. [link]",technical_issue,AppleSupport,2
TH-114471,"Sadly, my #applewatch did not sync my 2 workouts with my phone today, so no turkey 🦃 achievement for me. Anyone know what I did wrong?",We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. [link],technical_issue,AppleSupport,2
TH-114473,can we update these chargers pls [link],We're here to help. Send us a DM with your location so we can explore your service options. Support options differ by region. [link],technical_issue,AppleSupport,2
TH-114475,"Correct. I went to take a photo just now, and Live was set to on and flash to Auto even though they had both previously been turned off.",Please DM us to continue. Thank you. [link],general_inquiry,AppleSupport,2
TH-114477,"I am clicking the flash icon in camera mode, and setting to “off” rather than “auto”.",OK. And then when you go to take another photo it is set to on again? Go ahead and DM us to continue. [link],general_inquiry,AppleSupport,2
TH-114479,"I’m running iOS 11.1.2. I want to be able to permanently: (a) keep flash off, (b) keep live photo off, and (c) keep HDR on. Currently, I have to go in and change all these settings every time I take a photo. Thanks.",This article will show you how to turn off Live Photos: [link] Can you describe how you are turning off flash?,technical_issue,AppleSupport,2
TH-114481,"how do I turn Live Photos OFF by default, and HDR ON by default? The current default setup makes no sense.","Thanks for checking with us to get your issue taken care of. We'd love to help, but we do want to make sure we provide information based on your configuration. Can you let us know the iOS version?",general_inquiry,AppleSupport,2
TH-114483,I used my apple watch’s default exercise app,"Got it! Once you complete the logged workout, you'll receive the achievement badge within 9 days. Check out all the details here: [link]",technical_issue,AppleSupport,2
TH-114484,i didn’t get my 5K turkey badge even though i went on a 3.27 mile walk using my watch [link],We want to ensure you receive all the achievement badges for your logged workouts. Which app did you use to track the walk? We'll take it from there.,general_inquiry,AppleSupport,2
TH-114487,"Help , why does the audio stop recording when I use FaceTime? Just tryna make thanksgiving memories pls [link]","What you are seeing with FaceTime and screen recordings is expected. We welcome feedback on our apps and ways we can make them better, and you can leave that here: [link]",general_inquiry,AppleSupport,2
TH-114489,"Battery life awful, iOS 11.2, iPhone X","We’d love to help with your battery life. To start, please send us a DM. [link]",hardware_repair,AppleSupport,2
TH-114494,It worked for a few days but it’s doing it again now,We appreciate you letting us know that this is still going on for you. Connect with us in DM to continue looking into this further together: [link],general_inquiry,AppleSupport,2
TH-114492,Until I turn my phone on and off again then it downloads it straight away,We appreciate the clarification. What iOS version is currently installed? You can find that by going to Settings &gt; General &gt; About.,general_inquiry,AppleSupport,2
TH-114499,why every time I go to update of download an app I have to turn my phone on and off for it to work!?,"We want your iPhone working for you, and we'll do all we can to help. Can you describe for us what happens that requires you to restart your iPhone, for example, does the app become unresponsive after updating? Also, what iOS version is installed?",technical_issue,AppleSupport,2
TH-114501,Nothing I didn't already know unfortunately.,Let's restart your iPhone and check for further progress: [link],general_inquiry,AppleSupport,2
TH-114504,Says the same thing. 😒,We'd like to take a closer look at this with you. Reach out via DM using the link below. [link],general_inquiry,AppleSupport,2
TH-114502,Almost the entire time. Obviously not when I'm out from the house. I have fast internet (100mbs). Has been restoring for more than 2 weeks. I think I had used 150gb on the phone.,We want your device to work for you and we'll be happy to help out. Let's start by reviewing this great article: [link] Let us know if that helps.,general_inquiry,AppleSupport,2
TH-114507,Hey - my iPhone X is stuck on the restore with just 270 bytes to go. What should I do? [link],"Thanks for reaching out. Has your phone stayed connected to Wi-Fi the entire time? Also, how long has your phone been restoring from iCloud?",technical_issue,AppleSupport,2
TH-114509,"After installing iOS 11.1.2 apple apps close such as Podcasts, while playing and also apps from other developers. iPhone also feels slow and it gets hot and battery is running lower than usual. #ios1112",Let's look into that. Send us a DM and we'll go from there. [link],hardware_repair,AppleSupport,2
TH-114511,It’s the iPhone 6 and it’s ios 11.1.2,Alright. Let's continue to look further into this in DM: [link],technical_issue,AppleSupport,2
TH-114512,what happened to bookmarks in ios11 update. Safari is now blank. How do I restore them please. Phone is so slow now too. What’s happened.,We'll be happy to look into what's going on with your bookmarks and the iPhone being slow. Which iPhone and iOS 11 version are you using?,technical_issue,AppleSupport,2
TH-114517,It only started after installing the new software update,We'd like to find the best solution. DM us what country or region you're located in. [link],technical_issue,AppleSupport,2
TH-114516,Installed the iPhone software update 11.1.2 on my iPhone 6s and now my phone keeps crashing!,We want to help! Does is restart to the Apple logo or to a spinning circle? What apps are in use when this happens?,technical_issue,AppleSupport,2
TH-114523,3 times I’ve been running and been on to set a PB and 3 times you’re iwatch series 3 has stopped and finished my run early for me. Fuck this piece of shit watch. Fuming!,"Hi there, glad you reached out about this. We’ll be glad to take a look at why this is happening. Meet us in DM and let us know if this is a GPS or GPS + Cellular model and we’ll go from there. [link]",general_inquiry,AppleSupport,2
TH-114525,"since the last update, my Bluetooth will not stay connected in my #VW #iosupdate #iphone #frustrated #applesupport #bluetooth",Let's get your car and iPhone working together. You'll find steps to work through this issue here: [link],technical_issue,AppleSupport,2
TH-114527,dear apple! the inability to use the podcast app to its full extend (search new PCs) really is annoying. when will u fix this?,We'd like to learn more about this behavior. Tell us more about what you're experiencing via DM. We'd love to help lend a hand. [link],technical_issue,AppleSupport,2
TH-115981,"I think you fail to see it has reduced significantly without me making any changes, hence my post.",OK. We'd be happy to take a closer look and do what we can to get to the bottom of this. DM us and tell us which version of iOS you're running. [link],general_inquiry,AppleSupport,2
TH-115982,"why does my iPhone 5 SE run out of battery life after 6 hours, I’ve only had it for just over 1 year",Hi. Having great battery life on your iPhone is important. We're here to help. This article provides some great help with maximizing your battery life: [link],hardware_repair,AppleSupport,2
TH-115985,Stuff that’s not in chronological order. It’s just nowhere as user friendly as before,Got it. The next page after the one we sent may help with sorting order and managing your library. Here's the direct link for your convenience: [link],order_shipping,AppleSupport,2
TH-115986,please fix the podcast app. You’ve completely ruined it in IOS 11. Where’s the sleep timer? I can’t find episodes. Total clusterfuck 😱🙈,"We're here to help! Swipe up to access the sleep timer per this page: [link] As for not finding episodes, what do you see in the Library tab?",technical_issue,AppleSupport,2
TH-115990,why is this a Siri suggested website? [link],Let's look into this together. Please DM us. [link],general_inquiry,AppleSupport,2
TH-115992,bizarre battery problems on iOS 11.1.2. Went out for a short walk. Started at 77%. 30 minutes later never went on my phone; down to 1%! Reset the phone - back up to 71%. I do have an Apple Watch but I don’t think Bluetooth with an Apple Watch draws it down that much,We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. [link],hardware_repair,AppleSupport,2
TH-115994,how can such messages be blocked in Messages? [link],Happy to help you. Our website here has information on how to block a single phone number: [link] We'd also ask that you tap Report Junk under any message you receive like that looks like this. DM us if you have any questions. [link],account_access,AppleSupport,2
TH-115996,Is anybody else on iPhone having contacts being deleted? It keeps happening to me. I know I’ve saved several numbers I tried to text.,Having access to your saved contacts is important and we'd like to help with that. Has anything with the iPhone changed recently? Accounts added or removed? Please DM us. [link],technical_issue,AppleSupport,2
TH-115999,It is a document that I scanned in as a PDF. Also had to switch to Go Mail. My Emails in Mail started taking a long time to open.,"So we can take our next steps, let's take things to DM from here. [link]",general_inquiry,AppleSupport,2
TH-116000,Trying to open a document I scanned into documents this is the response I get from Acrobat Reader: The SendMail doesn't know how to talk to my default client. Please select a different mail application to use. I stopped using Mail -emails took too long to open.,We'd love to help you out. Is this a PDF document? Do you know which format the document was saved in?,technical_issue,AppleSupport,2
TH-116003,My tweet pretty much says it all to be honest. The battery life and the touch screen inaccuracy are the most annoying.,"We'd like to gather more info about everything that's going on so we can find the best way to get this resolved. DM us more info, like which model of iPhone and the exact version of the operating system you're using for starters, and we'll team up. [link]",hardware_repair,AppleSupport,2
TH-116005,"This last update was utter garbage. Crucified my battery life, made everything wobbly and obnoxious, messed with the touch screen accuracy 👎🏻",We'd like to help. Please let us know all about the issues you're experiencing. We'd like to look into this further. Please DM us to get started. [link],hardware_repair,AppleSupport,2
TH-116010,"Hi, I have an iphone 6. Should i upgrade to IOS 11 ?","Thanks for reaching out. We always recommend that you upgrade to our latest version of iOS, to get the most current features and security protections. Before upgrading, be sure to make a backup so your information will be safe: [link]",technical_issue,AppleSupport,2
TH-116012,In how many years will I have the iPhone X? Because in Europe it’s impossible have it... Good work with your marketing...,We may be able to help. Where in Europe are you currently located?,general_inquiry,AppleSupport,2
TH-116014,"Anyone knows how to disconnect from iCloud? Last iOS update transferred my files to the iCloud (!). If I try to turn it off, it offers to delete my files from the computer and store them in the iCloud. What the hell is going on, ?","Thanks for reaching out. We'd like some details to assist. Are you referring to the files saved on iCkoud Drive? Also, are those files saved locally to your computer? Send us a DM with the details, we'd like to help. [link]",technical_issue,AppleSupport,2
TH-116016,hey Apple support a picture of other people just showed up on my pictures. I do not know these people what so ever. And when my phone is rotation is locked it still turns,"Let's look into this together. DM us which iPhone and iOS version you're experiencing these issues on, and we'll start from there. [link]",account_access,AppleSupport,2
TH-116018,when does that thing where they erase all of my threads AND contacts without my consent. Real cute. Y'all best have my shit stored on y'all magical ass database or sumn for when I need to extract receipts for science. Got me fucked up.,Accessing your data is extremely important and we'd like to review this for you. Please DM us with more information and we'll get started. [link],general_inquiry,AppleSupport,2
TH-116021,Some weird dots on my #iphonex any idea what they are? [link],Let's get this figured out. When did you start seeing these dots? Have you tried cleaning the screen with a microfiber cloth? Please DM us. [link],general_inquiry,AppleSupport,2
TH-116023,"seriously iOS 11 is shit, phones so buggy can’t send a message from the dialer screen, crashes non stop Apple you suck dick",Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this. [link],hardware_repair,AppleSupport,2
TH-116026,hello my phone is not good,We'd like to help. What issue are you running into on your iPhone?,general_inquiry,AppleSupport,2
TH-116028,"Hey , third MacBook retina display with stain problem. Getting tired of spending time and money to fix it, what do I do???",We are here to help. DM us your device details and we can take a look at this. [link],billing_refund,AppleSupport,2
TH-116030,My phone keeps vibrating but I’m not getting any notifications,Thanks for reaching out. We can definitely look into this further with you. Have you restarted your iPhone since you noticed this behavior?,general_inquiry,AppleSupport,2
TH-116032,Is anyone else having lagging issues with the 11.1.2 update? It sucks #iphone,"Hi there. We'd be glad to help out. Which device do you have? Do you notice this issue on any particular apps, or does it happen on all screens?",technical_issue,AppleSupport,2
TH-116034,Ok how TF do I upload a cd to my phone??? this iCloud music library crap screwed everything up! I pay for Apple Music and this is what I get?!?!! Steve jobs would be disappointed NOT USER FRIENDLY AT ALL,Thanks for reaching out. We're happy to help. Send us a DM to get started. We'll meet you there. [link],technical_issue,AppleSupport,2
TH-116041,My brand new iPhone X won’t connect via bluetooth. Not to ANY of my devices.,We know it's important to be able to use your new iPhone with your accessories. Let's see if we can things connected for you. What happens when you try connect? Have you ever been able to make a successful Bluetooth connection on your iPhone X?,technical_issue,AppleSupport,2
TH-116047,"I updated my phone, and it’s still acting up while it’s plugged up😭",Meet us in DM and fill us in in as much detail as possible on exactly what occurs with the screen touch issue when the iPhone is plugged in. Then from there we will get you taken care of! [link],technical_issue,AppleSupport,2
TH-116044,"My Iphone 7+ has screen touch issues when it’s plugged up! And yes, I do have an apple brand charger. Help me bc it’s driving me crazy. Same for my macbook, but my charger isn’t apple brand for the laptop. 😐 help before I die plz.","We definitely want you to be able to use your iPhone, and we're glad to lend a hand. To start, what iOS is running under Settings &gt; General &gt; About?",hardware_repair,AppleSupport,2
TH-117936,This is the message [link],We'd like to discuss this further in DM. Use the link below to join us and let us know the country you're located in. We can go from there. [link],general_inquiry,AppleSupport,2
TH-61350,Why is the Apple Store down? 😊,Hello! Are you trying to access the Online Apple Store?,technical_issue,AppleSupport,2
TH-117939,"As it seems to be a widespread problem, perhaps you can tell me by public message.",We would like to gather further details in DM. Let us know which device you are using and we can get started. [link],general_inquiry,AppleSupport,2
TH-117948,"Also weird stuff happening with iPhone 7’s since the update. Mysterious temporary screen blackouts, occasional reboots and the phone doesn’t work well with the iPhone 7 Apple Battery Case","Let's take a look at this together. When the screen blacks out or reboots, are you using any app in particular, or is it random? When it turns back on, do you see the Apple logo or a spinning gear? Let us know in DM and we'll team up to get these issues resolved. [link]",hardware_repair,AppleSupport,2
TH-117940,"Hi , could you pls explain why, since I downloaded yr iOS update, my iPhone crashes at 10%, 20%, even 40% battery? Massively inconvenient at best.",Thanks for reaching out to us. We'd like to work closely with you and get your iPhone working properly. Please join us in DM and we'll get started. [link],hardware_repair,AppleSupport,2
TH-118012,now fix this “I.T” 🙄,"We'd like to discuss this issue further with you today. Meet us in DM to continue, here's a link: [link]",general_inquiry,AppleSupport,2
TH-118014,"Thank you that would be great. I found this bug about a month ago and I took a accidental photo, went to go delete it, I couldn’t and I have to go to my photos to delete a picture every time.",The link we provided you previously will get you to the right spot for help.,technical_issue,AppleSupport,2
TH-118016,You have to go into your photos folder to delete pictures/videos now. You can go into your camera and delete them anymore? [link],Our Photos team can help look into this with you. You can reach out to them here to get this sorted out: [link],general_inquiry,AppleSupport,2
TH-118018,"help! I did 4.7mi of walking/running today but since I logged them as separate components, I’m not getting the Thanksgiving 5K badge! I sweat my butt off today! 😓😔😠 [link]",We want to be sure you get the Badge too. What country do you live in? DM us and let us know. [link],general_inquiry,AppleSupport,2
TH-118020,Soy sólo yo...o a ustedes también les pasa que a toda hora se les enciende el WIFI del teléfono desde la nueva actualización del #iOS ?,We offer support via Twitter in English. Get help in Spanish here: [link] or join [link],technical_issue,AppleSupport,2
TH-118023,it ‘adds’ but doesn’t come up in my library when i click on it and yes i’ve restarted my phone twice,"We’d love to help further. To start, please send us a DM letting us know if the issue persists if you use a different network. [link]",general_inquiry,AppleSupport,2
TH-118024,my apple music won’t let me download or add new music to my library what’s up with that,"We’d love to help with Apple Music. To start, what do you experience when you try to add music to your library? Have you had a chance to restart your device and test the issue?",technical_issue,AppleSupport,2
TH-118027,why my phone deleted all my contacts randomly over night!,We know how valuable your contacts are. Let's pair up in DM to get to the bottom of what you're seeing on your iPhone. [link],general_inquiry,AppleSupport,2
TH-118029,I spoke too soon. Did it again today.,Let's meet in DM and work on this together. [link],general_inquiry,AppleSupport,2
TH-118031,That fixed it. Thanks.,We are happy to hear it's fixed. We hope you have a good day today.,general_inquiry,AppleSupport,2
TH-118033,This is the screen it gets stuck on. Never shuts down. Started with latest update. [link],Thank you for that photo and info. Let's try resetting your SMC. This link will walk through how to do so: [link] Please let us know if you're still having the same issue.,hardware_repair,AppleSupport,2
TH-118035,The new iOS High Sierra has a new feature... won't shut down unless I press the power button!,May we take a look? What version of macOS High Sierra are you currently on? What happens when you try to shut down using the Apple menu? Let us know more and we'll go from there.,technical_issue,AppleSupport,2
TH-118037,Grrrrrr iPhone problems .... battery is worse than ever. 11.1.2 is awful.... 🤬 #iphone #ios11.1.2,We're happy to continue working on your issue with you. DM us and we'll go from there. [link],hardware_repair,AppleSupport,2
TH-118039,"Hey; 10.13.1 Just doing regular stuff: writing documents, taking notes, surfing the web... Yes I've restarted several times already...","When the behavior occurs, what steps do you take to get your Mac working normally again? How long ago did you upgrade your Mac, how many times have you encountered this behavior since?",general_inquiry,AppleSupport,2
TH-118040,The beach balling action with Finder in High Sierra is real ☹️ #dontdroptheball,"Hi there! Finder is such a great tool, let’s see what we can do to help it work smoother for you. Are you doing any particular function when this happens? Which macOS version are you using?  &gt; About this Mac Also, have you restarted your Mac since noticing this?",general_inquiry,AppleSupport,2
TH-118043,I’m over and these glitches. First the “I” problem now the “I.T” probably why is my lowercase i and t being corrected to I.T 🤦🏽‍♀️🤦🏽‍♀️,We'd like to help with these text issues. Let us know which device you're using and the OS installed via DM. We'll go from there. [link],general_inquiry,AppleSupport,2
TH-118045,"FED UP! My iPhone 6+ is useless after the latest major update! Something has got to give or Samsung will have a new customer! Makes me think twice about my: 6-iPhone 6s, 2-Mac Airs, 1-Mac mini, 4-airport extremes and 5-AppleTVs.",Thanks for reaching out. We'd like some additional information to assist. Let us know the details of the issues you've been having since the update in a DM and we'll continue. [link],technical_issue,AppleSupport,2
TH-118047,"How long do I have to wait after ""invalid verification code entered too many times""? I can't update/download any apps",Is this verification code a component when trying to purchase on the App Store? Send us a DM. [link],technical_issue,AppleSupport,2
TH-118049,"update ios 11.1.2 messed up battery life to just a few hours, screen unresponsive sometimes, overheating and music just stops randomly 😡😡😡😡 IPhone 7 Plus",This is not the experience we'd expect you to have since updating. Do you notice that certain applications drain your battery more or cause your device to freeze and be unresponsive? Let us know in DM. [link],hardware_repair,AppleSupport,2
TH-117957,Same problems. And notifications all over the place. #shambolic,"That's not expected, but we're glad to assist. Connect with us in DM to continue. [link]",general_inquiry,AppleSupport,2
TH-118053,Just installed it. Thanks!,Excellent. Keep in mind that if you continue to see this in messages sent by others that it just means they have not updated yet.,general_inquiry,AppleSupport,2
TH-118054,"Hey just so you know, I’m gonna bitchslap every single one of your devs for making this fucking screwup a thing. [link]","We've released an update that addresses this issue. If you haven't already, can you please back up using this article: [link] Then, install the update to iOS 11.1.2. (Settings &gt; General &gt; Software Update)",general_inquiry,AppleSupport,2
TH-118057,I can’t even access the Apple Music library from my music app :( [link],Thanks for reaching out. We're here to help. DM us so we can look into this further with you. [link],technical_issue,AppleSupport,2
TH-118058,"So charges me for my Apple Music membership, but won’t actually allow me to use it. Right 🙃","We’d love to help with Apple Music. To start, what behavior do you experience when you try to listen to music with Apple Music?",technical_issue,AppleSupport,2
